;2;3;4;5;
[4(70.000000%)|4(70.000000%)|4(70.000000%)];15716€|88.3458%|10.6542%|1%;23717€|92.3353%|6.66465%|1%;31289€|94.103%|5.89701%|4.16334e-15%;38565€|93.5271%|6.47288%|4.16334e-15%;
[4(70.000000%)|4(70.000000%)|5(70.000000%)];15716€|89.132%|10.868%|-4.16334e-15%;23717€|93.3947%|6.60527%|1.38778e-15%;31289€|92.9539%|7.04609%|5.55112e-15%;38565€|92.2229%|7.77711%|-6.93889e-15%;
[4(70.000000%)|4(70.000000%)|6(70.000000%)];15716€|84.4046%|12.5954%|3%;23717€|88.7736%|9.22638%|2%;31289€|91.6566%|6.34344%|2%;38565€|93.0555%|6.94448%|9.71445e-15%;
[4(70.000000%)|5(70.000000%)|0(70.000000%)];15716€|89.9949%|10.0051%|-9.71445e-15%;23717€|93.1855%|6.81447%|9.71445e-15%;31289€|95.4608%|4.53918%|4.85723e-15%;38565€|91.9066%|8.09338%|1.11022e-14%;
[4(70.000000%)|5(70.000000%)|4(70.000000%)];15716€|91.2488%|8.75116%|2.77556e-15%;23717€|94.5091%|5.49095%|2.77556e-15%;31289€|91.5984%|8.40164%|8.32667e-15%;38565€|94.6694%|5.33063%|-2.08167e-15%;
[4(70.000000%)|5(70.000000%)|5(70.000000%)];15716€|88.1874%|11.8126%|-9.71445e-15%;23717€|95.0266%|4.97343%|-3.46945e-15%;31289€|93.601%|6.39898%|6.93889e-15%;38565€|91.3702%|8.62976%|5.55112e-15%;
[4(70.000000%)|5(70.000000%)|6(70.000000%)];15716€|90.9632%|9.03677%|1.66533e-14%;23717€|92.7446%|7.25543%|1.38778e-15%;31289€|92.1555%|7.84445%|1.38778e-15%;38565€|91.9245%|8.07548%|8.32667e-15%;
[4(70.000000%)|6(70.000000%)|0(70.000000%)];15716€|90.6523%|9.34774%|1.249e-14%;23717€|90.0178%|9.9822%|-4.16334e-15%;31289€|88.1551%|10.8449%|1%;38565€|92.9486%|7.05142%|8.32667e-15%;
[4(70.000000%)|6(70.000000%)|4(70.000000%)];15716€|91.9895%|8.01049%|-6.93889e-15%;23717€|94.8649%|5.13509%|1.38778e-15%;31289€|93.1845%|6.81549%|-1.66533e-14%;38565€|93.22%|6.78001%|6.93889e-15%;
[4(70.000000%)|6(70.000000%)|5(70.000000%)];15716€|91.262%|8.73797%|4.16334e-15%;23717€|91.7346%|8.26536%|1.38778e-14%;31289€|92.8226%|7.17744%|-2.77556e-15%;38565€|94.4408%|5.55921%|-8.32667e-15%;
[4(70.000000%)|6(70.000000%)|6(70.000000%)];15716€|90.4576%|9.54236%|1.66533e-14%;23717€|89.1411%|7.85888%|3%;31289€|87.6344%|11.3656%|1%;38565€|94.2176%|5.7824%|9.02056e-15%;
[5(70.000000%)|0(70.000000%)|0(70.000000%)];15716€|92.0164%|7.98364%|-5.55112e-15%;23717€|90.8426%|9.15738%|1.38778e-14%;31289€|92.9301%|7.06994%|-4.16334e-15%;38565€|91.5021%|7.49789%|1%;
[5(70.000000%)|0(70.000000%)|4(70.000000%)];15716€|84.6066%|14.3934%|1%;23717€|90.8316%|9.16843%|-9.71445e-15%;31289€|90.0712%|9.92885%|-6.93889e-15%;38565€|92.2898%|7.71017%|-9.71445e-15%;
[5(70.000000%)|0(70.000000%)|5(70.000000%)];15716€|92.1055%|7.89452%|1.38778e-14%;23717€|89.8133%|10.1867%|5.55112e-15%;31289€|91.1131%|6.88688%|2%;38565€|94.1885%|5.81153%|-4.85723e-15%;
[5(70.000000%)|0(70.000000%)|6(70.000000%)];15716€|89.908%|10.092%|9.71445e-15%;23717€|92.2218%|7.77822%|-4.16334e-15%;31289€|89.8351%|10.1649%|1.249e-14%;38565€|94.1759%|5.82411%|2.08167e-15%;
[5(70.000000%)|4(70.000000%)|0(70.000000%)];15716€|85.634%|14.366%|2.77556e-15%;23717€|90.1054%|8.89457%|1%;31289€|95.3204%|4.67964%|4.85723e-15%;38565€|84.6524%|9.3476%|6%;
[5(70.000000%)|4(70.000000%)|4(70.000000%)];15716€|90.0657%|8.93427%|1%;23717€|92.2456%|7.75442%|-6.93889e-15%;31289€|95.5802%|4.41984%|-2.08167e-15%;38565€|91.8092%|8.19082%|6.93889e-15%;
[5(70.000000%)|4(70.000000%)|5(70.000000%)];15716€|91.5327%|8.46729%|0%;23717€|93.6948%|6.30523%|1.38778e-15%;31289€|95.6556%|4.34442%|1.45717e-14%;38565€|91.7542%|8.24578%|1.38778e-15%;
[5(70.000000%)|4(70.000000%)|6(70.000000%)];15716€|91.2559%|8.74406%|0%;23717€|91.3413%|8.65873%|1.38778e-15%;31289€|93.0037%|6.99629%|8.32667e-15%;38565€|94.1063%|5.89372%|3.46945e-15%;
[5(70.000000%)|5(70.000000%)|0(70.000000%)];15716€|90.1303%|9.86965%|1.11022e-14%;23717€|93.2875%|6.71255%|8.32667e-15%;31289€|94.5624%|5.43756%|-1.17961e-14%;38565€|95.0996%|4.90039%|-9.02056e-15%;
[5(70.000000%)|5(70.000000%)|4(70.000000%)];15716€|86.1805%|13.8195%|-5.55112e-15%;23717€|94.9542%|5.04577%|2.08167e-15%;31289€|92.1356%|7.86439%|-5.55112e-15%;38565€|93.4291%|5.57087%|1%;
[5(70.000000%)|5(70.000000%)|5(70.000000%)];15716€|88.7777%|11.2223%|6.93889e-15%;23717€|90.7822%|9.21781%|-4.16334e-15%;31289€|93.1279%|6.87214%|-5.55112e-15%;38565€|92.9538%|7.04619%|4.16334e-15%;
[5(70.000000%)|5(70.000000%)|6(70.000000%)];15716€|87.3047%|12.6953%|0%;23717€|91.3145%|8.68555%|4.16334e-15%;31289€|93.3877%|6.6123%|-4.16334e-15%;38565€|92.7031%|7.29688%|1.11022e-14%;
[5(70.000000%)|6(70.000000%)|0(70.000000%)];15716€|90.2278%|9.77216%|0%;23717€|93.4468%|6.55323%|-2.77556e-15%;31289€|90.6727%|9.32727%|-1.249e-14%;38565€|93.2051%|6.79495%|-4.16334e-15%;
[5(70.000000%)|6(70.000000%)|4(70.000000%)];15716€|90.8535%|6.14654%|3%;23717€|92.9516%|7.0484%|0%;31289€|96.2259%|3.77406%|0%;38565€|95.0433%|4.95674%|6.93889e-15%;
[5(70.000000%)|6(70.000000%)|5(70.000000%)];15716€|93.6812%|6.31875%|-1.11022e-14%;23717€|88.4351%|5.56491%|6%;31289€|93.066%|6.93401%|5.55112e-15%;38565€|90.5212%|6.47878%|3%;
[5(70.000000%)|6(70.000000%)|6(70.000000%)];15716€|90.0297%|9.97026%|5.55112e-15%;23717€|93.8878%|6.11216%|1.04083e-14%;31289€|92.6532%|7.34683%|-1.94289e-14%;38565€|91.4687%|8.53132%|-6.93889e-15%;
[6(70.000000%)|0(70.000000%)|0(70.000000%)];15716€|85.1571%|14.8429%|0%;23717€|84.4366%|15.5634%|-5.55112e-15%;31289€|87.1931%|12.8069%|-2.77556e-15%;38565€|83.4545%|11.5455%|5%;
[6(70.000000%)|0(70.000000%)|4(70.000000%)];15716€|85.9096%|13.0904%|1%;23717€|93.8205%|6.17948%|-5.55112e-15%;31289€|93.1938%|6.80621%|6.93889e-15%;38565€|95.3399%|4.66009%|-9.02056e-15%;
[6(70.000000%)|0(70.000000%)|5(70.000000%)];15716€|89.5455%|10.4545%|5.55112e-15%;23717€|91.7474%|7.25263%|1%;31289€|91.1993%|8.80068%|-6.93889e-15%;38565€|94.6058%|5.39422%|6.93889e-16%;
[6(70.000000%)|0(70.000000%)|6(70.000000%)];15716€|85.3155%|13.6845%|1%;23717€|91.0446%|8.95537%|-6.93889e-15%;31289€|90.6921%|9.30795%|-4.16334e-15%;38565€|93.5336%|6.46639%|-1.38778e-14%;
[6(70.000000%)|4(70.000000%)|0(70.000000%)];15716€|87.1936%|12.8064%|0%;23717€|91.6395%|8.36052%|-5.55112e-15%;31289€|90.8248%|9.17519%|-1.11022e-14%;38565€|94.937%|5.06296%|-3.46945e-15%;
[6(70.000000%)|4(70.000000%)|4(70.000000%)];15716€|91.2735%|8.72648%|0%;23717€|94.507%|5.49299%|4.85723e-15%;31289€|94.7142%|5.28582%|9.02056e-15%;38565€|92.9706%|7.02938%|2.77556e-15%;
[6(70.000000%)|4(70.000000%)|5(70.000000%)];15716€|90.2321%|7.7679%|2%;23717€|91.1968%|8.80317%|4.16334e-15%;31289€|91.233%|8.76704%|-8.32667e-15%;38565€|95.8279%|4.17208%|6.93889e-16%;
[6(70.000000%)|4(70.000000%)|6(70.000000%)];15716€|86.3848%|13.6152%|-8.32667e-15%;23717€|91.8028%|7.19722%|1%;31289€|92.6503%|7.34975%|-1.38778e-14%;38565€|92.5592%|7.44076%|-1.249e-14%;
[6(70.000000%)|5(70.000000%)|0(70.000000%)];15716€|86.677%|13.323%|-8.32667e-15%;23717€|93.3869%|6.61306%|-2.77556e-15%;31289€|94.0597%|4.94028%|1%;38565€|91.84%|8.15995%|9.71445e-15%;
[6(70.000000%)|5(70.000000%)|4(70.000000%)];15716€|89.8559%|10.1441%|-1.38778e-15%;23717€|91.33%|8.66999%|-6.93889e-15%;31289€|91.3255%|8.67452%|0%;38565€|92.6505%|7.34947%|-4.16334e-15%;
[6(70.000000%)|5(70.000000%)|5(70.000000%)];15716€|79.3542%|13.6458%|7%;23717€|92.9212%|7.07877%|-2.77556e-15%;31289€|92.655%|7.34504%|-4.16334e-15%;38565€|91.9945%|8.0055%|-5.55112e-15%;
[6(70.000000%)|5(70.000000%)|6(70.000000%)];15716€|91.522%|8.47799%|-5.55112e-15%;23717€|93.5304%|6.46962%|-1.38778e-15%;31289€|93.7123%|6.2877%|-8.32667e-15%;38565€|93.6404%|6.35956%|4.16334e-15%;
[6(70.000000%)|6(70.000000%)|0(70.000000%)];15716€|88.3646%|11.6354%|-2.77556e-15%;23717€|89.673%|10.327%|2.77556e-15%;31289€|88.7882%|11.2118%|-6.93889e-15%;38565€|83.4416%|7.55842%|9%;
[6(70.000000%)|6(70.000000%)|4(70.000000%)];15716€|89.6849%|10.3151%|-1.38778e-15%;23717€|95.015%|4.98498%|1.38778e-15%;31289€|91.9017%|8.09827%|-1.38778e-15%;38565€|93.8263%|6.17374%|2.77556e-15%;
[6(70.000000%)|6(70.000000%)|5(70.000000%)];15716€|90.6981%|9.30192%|-1.66533e-14%;23717€|90.7747%|9.22529%|5.55112e-15%;31289€|90.6792%|9.32082%|-5.55112e-15%;38565€|93.7179%|6.28207%|1.249e-14%;
[6(70.000000%)|6(70.000000%)|6(70.000000%)];15716€|90.6004%|9.39959%|-1.38778e-14%;23717€|95.3664%|4.63357%|2.77556e-15%;31289€|90.2203%|9.77968%|-5.55112e-15%;38565€|94.1906%|5.80942%|4.16334e-15%;
[0(70.000000%)|0(70.000000%)];15716€|77.2957%|22.7043%|8.32667e-15%;23717€|87.6241%|12.3759%|8.32667e-15%;31289€|90.3784%|9.62164%|-1.38778e-15%;38565€|87.53%|12.47%|1.38778e-14%;
[0(70.000000%)|4(70.000000%)];15716€|81.6327%|18.3673%|1.11022e-14%;23717€|86.7714%|11.2286%|2%;31289€|89.7008%|10.2992%|4.16334e-15%;38565€|92.2214%|7.77861%|1.38778e-15%;
[0(70.000000%)|5(70.000000%)];15716€|81.27%|13.73%|5%;23717€|91.595%|8.40503%|5.55112e-15%;31289€|91.9205%|8.07954%|-1.52656e-14%;38565€|90.7779%|9.22212%|-5.55112e-15%;
[0(70.000000%)|6(70.000000%)];15716€|81.6017%|18.3983%|-8.32667e-15%;23717€|88.8047%|9.19532%|2%;31289€|89.8994%|10.1006%|0%;38565€|88.8859%|11.1141%|-2.77556e-15%;
[4(70.000000%)|0(70.000000%)];15716€|88.3696%|11.6304%|-1.249e-14%;23717€|87.1023%|12.8977%|1.11022e-14%;31289€|90.3931%|9.60688%|1.249e-14%;38565€|88.1212%|11.8788%|-1.66533e-14%;
[4(70.000000%)|4(70.000000%)];15716€|83.2745%|16.7255%|-8.32667e-15%;23717€|86.9307%|13.0693%|-2.77556e-15%;31289€|89.8109%|10.1891%|-5.55112e-15%;38565€|94.0666%|5.93341%|4.16334e-15%;
[4(70.000000%)|5(70.000000%)];15716€|78.1286%|12.8714%|9%;23717€|88.1596%|11.8404%|1.11022e-14%;31289€|92.5978%|7.40224%|-2.77556e-15%;38565€|92.0845%|6.91545%|1%;
[4(70.000000%)|6(70.000000%)];15716€|89.2917%|9.70826%|1%;23717€|89.9221%|10.0779%|1.38778e-15%;31289€|93.2304%|6.76957%|2.77556e-15%;38565€|91.2059%|8.79409%|5.55112e-15%;
[5(70.000000%)|0(70.000000%)];15716€|87.3518%|12.6482%|-2.77556e-15%;23717€|92.7493%|7.2507%|5.55112e-15%;31289€|92.4966%|7.50339%|5.55112e-15%;38565€|92.6728%|7.3272%|-5.55112e-15%;
[5(70.000000%)|4(70.000000%)];15716€|92.0979%|7.90205%|6.93889e-15%;23717€|88.4567%|11.5433%|-1.38778e-15%;31289€|91.6279%|6.37214%|2%;38565€|90.3048%|9.69518%|-2.77556e-15%;
[5(70.000000%)|5(70.000000%)];15716€|82.7895%|17.2105%|8.32667e-15%;23717€|89.4267%|10.5733%|5.55112e-15%;31289€|88.3107%|11.6893%|-6.93889e-15%;38565€|91.4985%|8.50147%|9.71445e-15%;
[5(70.000000%)|6(70.000000%)];15716€|86.2327%|13.7673%|-5.55112e-15%;23717€|90.5612%|9.43878%|4.16334e-15%;31289€|93.5508%|6.44919%|1.66533e-14%;38565€|91.1063%|8.8937%|-4.16334e-15%;
[6(70.000000%)|0(70.000000%)];15716€|84.2569%|15.7431%|2.77556e-15%;23717€|83.1957%|10.8043%|6%;31289€|86.6695%|13.3305%|0%;38565€|93.6027%|6.39725%|1.52656e-14%;
[6(70.000000%)|4(70.000000%)];15716€|86.0177%|9.98234%|4%;23717€|91.624%|8.376%|-8.32667e-15%;31289€|91.8693%|8.13069%|0%;38565€|88.1588%|11.8412%|-6.93889e-15%;
[6(70.000000%)|5(70.000000%)];15716€|88.4703%|11.5297%|8.32667e-15%;23717€|89.436%|10.564%|-6.93889e-15%;31289€|91.7717%|8.2283%|4.16334e-15%;38565€|92.1664%|7.83363%|0%;
[6(70.000000%)|6(70.000000%)];15716€|83.6088%|11.3912%|5%;23717€|90.8259%|9.17409%|-1.38778e-15%;31289€|93.2737%|6.72633%|4.16334e-15%;38565€|90.0507%|9.94933%|2.77556e-15%;
[0(70.000000%)];15716€|84.5133%|15.4867%|-8.32667e-15%;23717€|85.4356%|14.5644%|5.55112e-15%;31289€|90.8356%|9.1644%|1.38778e-14%;38565€|85.5435%|11.4565%|3%;
[4(70.000000%)];15716€|89.3943%|10.6057%|1.38778e-14%;23717€|86.2438%|13.7562%|2.77556e-15%;31289€|89.4612%|10.5388%|1.249e-14%;38565€|94.0039%|5.99611%|-1.38778e-15%;
[5(70.000000%)];15716€|85.0531%|14.9469%|-1.11022e-14%;23717€|85.5326%|11.4674%|3%;31289€|92.4428%|7.55721%|8.32667e-15%;38565€|89.9211%|9.07887%|1%;
[6(70.000000%)];15716€|83.5577%|14.4423%|2%;23717€|86.8892%|13.1108%|8.32667e-15%;31289€|87.4383%|8.56172%|4%;38565€|88.4053%|11.5947%|1.11022e-14%;
];15716€|85.5809%|14.4191%|1.66533e-14%;23717€|85.6894%|14.3106%|0%;31289€|86.9991%|13.0009%|-2.77556e-15%;38565€|86.9487%|11.0513%|2%;
