;2;3;4;5;
[0(70.000000%)|5(60.000000%)|5(60.000000%)];12167.5€|92.0638%|7.9362%|1.38778e-15%;17609€|93.4544%|6.5456%|-5.55112e-15%;23479.5€|94.089%|5.911%|-1.249e-14%;28471.6€|92.2351%|7.76491%|-9.71445e-15%;
[0(70.000000%)|5(60.000000%)|6(60.000000%)];12167.5€|90.3288%|9.67125%|1.66533e-14%;17609€|92.257%|7.743%|4.16334e-15%;23479.5€|91.8034%|8.19658%|1.249e-14%;28471.6€|92.4558%|7.54421%|-9.71445e-15%;
[0(70.000000%)|6(60.000000%)|0(60.000000%)];12167.5€|74.7434%|24.2566%|1%;17609€|93.7846%|6.21543%|1.52656e-14%;23479.5€|91.329%|8.67098%|1.11022e-14%;28471.6€|83.004%|16.996%|-8.32667e-15%;
[0(70.000000%)|6(60.000000%)|4(60.000000%)];12167.5€|80.6974%|19.3026%|2.77556e-15%;17609€|95.476%|4.52396%|-7.63278e-15%;23479.5€|90.376%|9.62398%|1.11022e-14%;28471.6€|93.372%|6.62802%|6.93889e-15%;
[0(70.000000%)|6(60.000000%)|5(60.000000%)];12167.5€|79.4954%|18.5046%|2%;17609€|92.9102%|7.08985%|1.249e-14%;23479.5€|94.4058%|5.59419%|4.85723e-15%;28471.6€|88.734%|11.266%|9.71445e-15%;
[0(70.000000%)|6(60.000000%)|6(60.000000%)];12167.5€|80.7242%|16.2758%|3%;17609€|89.9482%|10.0518%|1.249e-14%;23479.5€|87.2927%|12.7073%|2.77556e-15%;28471.6€|93.1171%|6.88288%|-4.16334e-15%;
[4(70.000000%)|0(60.000000%)|0(60.000000%)];12167.5€|85.4313%|13.5687%|1%;17609€|91.407%|8.59305%|-4.16334e-15%;23479.5€|90.2807%|9.71927%|-1.38778e-15%;28471.6€|92.4614%|7.53859%|-1.11022e-14%;
[4(70.000000%)|0(60.000000%)|4(60.000000%)];12167.5€|92.3541%|7.64591%|1.38778e-15%;17609€|92.2433%|7.75667%|1.52656e-14%;23479.5€|94.6495%|5.35047%|1.04083e-14%;28471.6€|91.9921%|8.00787%|-1.94289e-14%;
[4(70.000000%)|0(60.000000%)|5(60.000000%)];12167.5€|86.9318%|13.0682%|5.55112e-15%;17609€|92.9874%|7.0126%|1.52656e-14%;23479.5€|90.0678%|6.93217%|3%;28471.6€|91.2968%|5.70322%|3%;
[4(70.000000%)|0(60.000000%)|6(60.000000%)];12167.5€|88.4539%|11.5461%|1.38778e-14%;17609€|87.8302%|12.1698%|-4.16334e-15%;23479.5€|96.4663%|3.5337%|-1.31839e-14%;28471.6€|93.0403%|6.9597%|9.71445e-15%;
[4(70.000000%)|4(60.000000%)|0(60.000000%)];12167.5€|83.526%|13.474%|3%;17609€|92.0684%|7.93158%|1.38778e-15%;23479.5€|91.522%|8.47803%|-2.77556e-15%;28471.6€|93.0015%|6.99854%|0%;
[4(70.000000%)|4(60.000000%)|4(60.000000%)];12167.5€|87.7226%|12.2774%|-1.249e-14%;17609€|91.0894%|8.9106%|-1.249e-14%;23479.5€|91.0947%|8.90532%|4.16334e-15%;28471.6€|91.2864%|7.71358%|1%;
[4(70.000000%)|4(60.000000%)|5(60.000000%)];12167.5€|89.718%|10.282%|2.77556e-15%;17609€|90.6966%|9.30337%|0%;23479.5€|94.7154%|5.28458%|5.55112e-15%;28471.6€|92.3763%|7.62366%|-1.66533e-14%;
[4(70.000000%)|4(60.000000%)|6(60.000000%)];12167.5€|88.1747%|8.8253%|3%;17609€|92.2008%|7.79916%|-2.77556e-15%;23479.5€|93.4761%|6.52395%|1.52656e-14%;28471.6€|92.1916%|7.8084%|0%;
[4(70.000000%)|5(60.000000%)|0(60.000000%)];12167.5€|89.069%|10.931%|-6.93889e-15%;17609€|93.6285%|6.37154%|1.38778e-14%;23479.5€|94.3266%|5.67337%|-9.71445e-15%;28471.6€|90.9479%|9.05207%|8.32667e-15%;
[4(70.000000%)|5(60.000000%)|4(60.000000%)];12167.5€|88.1567%|9.84328%|2%;17609€|91.5588%|8.44116%|1.80411e-14%;23479.5€|92.6997%|7.30026%|6.93889e-15%;28471.6€|94.5991%|5.40086%|2.08167e-15%;
[4(70.000000%)|5(60.000000%)|5(60.000000%)];12167.5€|90.0745%|9.92553%|9.71445e-15%;17609€|90.9464%|9.05364%|-8.32667e-15%;23479.5€|94.4618%|5.53816%|0%;28471.6€|92.8844%|7.11555%|-1.38778e-15%;
[4(70.000000%)|5(60.000000%)|6(60.000000%)];12167.5€|92.5175%|7.4825%|-9.71445e-15%;17609€|92.0798%|7.92025%|-1.11022e-14%;23479.5€|90.887%|9.11304%|2.77556e-15%;28471.6€|93.835%|6.16496%|4.85723e-15%;
[4(70.000000%)|6(60.000000%)|0(60.000000%)];12167.5€|88.8843%|8.11571%|3%;17609€|91.1827%|8.81733%|-1.249e-14%;23479.5€|93.1309%|6.86911%|-5.55112e-15%;28471.6€|88.6135%|8.38648%|3%;
[4(70.000000%)|6(60.000000%)|4(60.000000%)];12167.5€|89.9311%|10.0689%|8.32667e-15%;17609€|89.4152%|6.58476%|4%;23479.5€|92.8923%|7.10768%|-1.38778e-15%;28471.6€|92.1247%|7.87531%|1.11022e-14%;
[4(70.000000%)|6(60.000000%)|5(60.000000%)];12167.5€|88.4119%|11.5881%|4.16334e-15%;17609€|94.3433%|5.65671%|-6.245e-15%;23479.5€|93.8348%|6.16525%|6.93889e-16%;28471.6€|94.2983%|5.70175%|4.85723e-15%;
[4(70.000000%)|6(60.000000%)|6(60.000000%)];12167.5€|89.6132%|10.3868%|5.55112e-15%;17609€|93.0105%|6.98952%|9.71445e-15%;23479.5€|93.627%|6.37298%|-1.249e-14%;28471.6€|90.2726%|9.72741%|-6.93889e-15%;
[5(70.000000%)|0(60.000000%)|0(60.000000%)];12167.5€|83.4123%|15.5877%|1%;17609€|90.1046%|9.89541%|0%;23479.5€|91.1696%|8.83043%|1.38778e-15%;28471.6€|92.2874%|7.71261%|1.11022e-14%;
[5(70.000000%)|0(60.000000%)|4(60.000000%)];12167.5€|90.538%|8.46197%|1%;17609€|93.4189%|6.58111%|6.93889e-15%;23479.5€|92.0669%|7.93307%|1.38778e-14%;28471.6€|93.2823%|6.71767%|-8.32667e-15%;
[5(70.000000%)|0(60.000000%)|5(60.000000%)];12167.5€|90.9108%|9.08921%|1.249e-14%;17609€|89.5924%|10.4076%|1.52656e-14%;23479.5€|93.9386%|6.06136%|-6.245e-15%;28471.6€|92.2265%|7.77355%|4.16334e-15%;
[5(70.000000%)|0(60.000000%)|6(60.000000%)];12167.5€|84.4888%|10.5112%|5%;17609€|91.0206%|8.97941%|9.71445e-15%;23479.5€|90.5834%|9.41655%|-5.55112e-15%;28471.6€|91.9381%|7.06193%|1%;
[5(70.000000%)|4(60.000000%)|0(60.000000%)];12167.5€|84.2412%|15.7588%|5.55112e-15%;17609€|92.8354%|7.16462%|-1.38778e-14%;23479.5€|92.5307%|7.46935%|-5.55112e-15%;28471.6€|92.3023%|7.6977%|5.55112e-15%;
[5(70.000000%)|4(60.000000%)|4(60.000000%)];12167.5€|91.2651%|8.73491%|5.55112e-15%;17609€|92.4277%|7.57234%|-4.16334e-15%;23479.5€|94.7669%|5.23309%|9.71445e-15%;28471.6€|94.3219%|5.67813%|9.71445e-15%;
[5(70.000000%)|4(60.000000%)|5(60.000000%)];12167.5€|90.7474%|9.25263%|1.249e-14%;17609€|88.1341%|8.86588%|3%;23479.5€|90.2814%|6.71861%|3%;28471.6€|90.3092%|7.69083%|2%;
[5(70.000000%)|4(60.000000%)|6(60.000000%)];12167.5€|88.5842%|11.4158%|5.55112e-15%;17609€|91.9077%|8.09227%|-5.55112e-15%;23479.5€|90.0789%|9.92109%|-5.55112e-15%;28471.6€|92.5583%|5.44166%|2%;
[5(70.000000%)|5(60.000000%)|0(60.000000%)];12167.5€|88.0033%|11.9967%|6.93889e-15%;17609€|89.9383%|10.0617%|-2.77556e-15%;23479.5€|94.4039%|5.5961%|1.59595e-14%;28471.6€|92.8776%|7.12236%|1.38778e-15%;
[5(70.000000%)|5(60.000000%)|4(60.000000%)];12167.5€|91.5729%|8.42705%|4.16334e-15%;17609€|94.8697%|5.13031%|1.17961e-14%;23479.5€|93.8156%|6.18436%|-1.38778e-15%;28471.6€|95.1171%|4.88289%|-7.63278e-15%;
[5(70.000000%)|5(60.000000%)|5(60.000000%)];12167.5€|89.2919%|10.7081%|4.16334e-15%;17609€|93.2742%|6.7258%|-5.55112e-15%;23479.5€|93.2154%|6.78465%|1.249e-14%;28471.6€|90.9749%|9.02511%|1.38778e-14%;
[5(70.000000%)|5(60.000000%)|6(60.000000%)];12167.5€|93.0452%|6.95482%|6.93889e-15%;17609€|90.4378%|9.56222%|-6.93889e-15%;23479.5€|92.9418%|7.05821%|1.38778e-15%;28471.6€|95.2449%|4.75509%|-4.16334e-15%;
[5(70.000000%)|6(60.000000%)|0(60.000000%)];12167.5€|91.2999%|8.70011%|5.55112e-15%;17609€|89.5115%|10.4885%|-1.52656e-14%;23479.5€|92.841%|7.15898%|1.38778e-14%;28471.6€|93.0024%|6.99762%|5.55112e-15%;
[5(70.000000%)|6(60.000000%)|4(60.000000%)];12167.5€|81.0083%|12.9917%|6%;17609€|91.6653%|8.33468%|5.55112e-15%;23479.5€|92.5237%|7.47626%|4.16334e-15%;28471.6€|94.5203%|5.47967%|2.77556e-15%;
[5(70.000000%)|6(60.000000%)|5(60.000000%)];12167.5€|85.9415%|12.0585%|2%;17609€|93.306%|6.69398%|6.93889e-15%;23479.5€|91.5948%|8.40519%|9.71445e-15%;28471.6€|92.3018%|7.69817%|1.249e-14%;
[5(70.000000%)|6(60.000000%)|6(60.000000%)];12167.5€|92.0987%|7.90126%|-5.55112e-15%;17609€|87.0238%|12.9762%|-8.32667e-15%;23479.5€|95.259%|4.741%|-3.46945e-15%;28471.6€|91.8889%|8.11111%|0%;
[6(70.000000%)|0(60.000000%)|0(60.000000%)];12167.5€|81.4219%|18.5781%|-5.55112e-15%;17609€|86.212%|13.788%|8.32667e-15%;23479.5€|89.2939%|10.7061%|1.38778e-15%;28471.6€|88.3622%|11.6378%|1.38778e-15%;
[6(70.000000%)|0(60.000000%)|4(60.000000%)];12167.5€|88.213%|11.787%|0%;17609€|91.8188%|8.18118%|-9.71445e-15%;23479.5€|91.1431%|8.85692%|-6.93889e-15%;28471.6€|93.5038%|6.49622%|0%;
[6(70.000000%)|0(60.000000%)|5(60.000000%)];12167.5€|89.6992%|10.3008%|1.11022e-14%;17609€|89.6631%|8.33691%|2%;23479.5€|94.9126%|5.08738%|8.32667e-15%;28471.6€|92.496%|7.50396%|-2.77556e-15%;
[6(70.000000%)|0(60.000000%)|6(60.000000%)];12167.5€|86.4099%|13.5901%|2.77556e-15%;17609€|86.1338%|12.8662%|1%;23479.5€|94.0404%|5.95963%|4.85723e-15%;28471.6€|92.3077%|7.69234%|5.55112e-15%;
[6(70.000000%)|4(60.000000%)|0(60.000000%)];12167.5€|90.9908%|9.00917%|6.93889e-15%;17609€|91.6854%|8.3146%|1.38778e-15%;23479.5€|89.6137%|10.3863%|0%;28471.6€|91.1407%|6.85929%|2%;
[6(70.000000%)|4(60.000000%)|4(60.000000%)];12167.5€|89.5113%|10.4887%|5.55112e-15%;17609€|93.6416%|6.35836%|1.11022e-14%;23479.5€|93.8231%|6.17691%|5.55112e-15%;28471.6€|94.9113%|5.08871%|6.245e-15%;
[6(70.000000%)|4(60.000000%)|5(60.000000%)];12167.5€|87.8801%|12.1199%|-1.38778e-15%;17609€|92.6548%|7.34521%|4.16334e-15%;23479.5€|92.0465%|7.95345%|-1.38778e-15%;28471.6€|92.5%|7.50004%|5.55112e-15%;
[6(70.000000%)|4(60.000000%)|6(60.000000%)];12167.5€|89.193%|10.807%|8.32667e-15%;17609€|89.3073%|10.6927%|5.55112e-15%;23479.5€|94.4865%|5.51353%|-6.93889e-15%;28471.6€|93.8311%|6.16892%|-1.31839e-14%;
[6(70.000000%)|5(60.000000%)|0(60.000000%)];12167.5€|82.281%|17.719%|-5.55112e-15%;17609€|93.0396%|6.96043%|1.38778e-15%;23479.5€|92.6804%|7.31957%|-5.55112e-15%;28471.6€|94.3699%|5.63011%|-1.249e-14%;
[6(70.000000%)|5(60.000000%)|4(60.000000%)];12167.5€|82.4047%|10.5953%|7%;17609€|93.4824%|6.51758%|-1.38778e-15%;23479.5€|93.7713%|6.22872%|-1.17961e-14%;28471.6€|93.3428%|6.65725%|0%;
[6(70.000000%)|5(60.000000%)|5(60.000000%)];12167.5€|90.1725%|9.82749%|-9.71445e-15%;17609€|93.4661%|6.53395%|-1.66533e-14%;23479.5€|94.7733%|5.22666%|2.77556e-15%;28471.6€|93.4326%|6.56738%|-8.32667e-15%;
[6(70.000000%)|5(60.000000%)|6(60.000000%)];12167.5€|82.6442%|14.3558%|3%;17609€|90.4023%|9.59768%|-9.71445e-15%;23479.5€|93.0382%|6.96182%|0%;28471.6€|91.6692%|8.33077%|2.77556e-15%;
[6(70.000000%)|6(60.000000%)|0(60.000000%)];12167.5€|84.5525%|12.4475%|3%;17609€|84.7842%|15.2158%|8.32667e-15%;23479.5€|92.4311%|7.56889%|1.249e-14%;28471.6€|87.2355%|10.7645%|2%;
[6(70.000000%)|6(60.000000%)|4(60.000000%)];12167.5€|89.9073%|10.0927%|-4.16334e-15%;17609€|89.3764%|10.6236%|0%;23479.5€|92.9857%|7.01428%|0%;28471.6€|89.519%|6.48098%|4%;
[6(70.000000%)|6(60.000000%)|5(60.000000%)];12167.5€|92.0041%|7.9959%|4.16334e-15%;17609€|93.3968%|6.6032%|-6.93889e-15%;23479.5€|90.2105%|9.78948%|-6.93889e-15%;28471.6€|91.4598%|6.54019%|2%;
[6(70.000000%)|6(60.000000%)|6(60.000000%)];12167.5€|87.3599%|12.6401%|-2.77556e-15%;17609€|91.5945%|8.4055%|-1.38778e-14%;23479.5€|93.7145%|6.28547%|-8.32667e-15%;28471.6€|90.5484%|9.45163%|-5.55112e-15%;
[0(70.000000%)|0(60.000000%)];12167.5€|8%|60%|32%;17609€|73.9229%|26.0771%|-5.55112e-15%;23479.5€|59.837%|35.163%|5%;28471.6€|75.2913%|24.7087%|-8.32667e-15%;
[0(70.000000%)|4(60.000000%)];12167.5€|84.8566%|15.1434%|1.11022e-14%;17609€|79.3793%|20.6207%|1.38778e-14%;23479.5€|83.8463%|16.1537%|-5.55112e-15%;28471.6€|87.8836%|12.1164%|2.77556e-15%;
[0(70.000000%)|5(60.000000%)];12167.5€|49.1314%|50.8686%|-2.22045e-14%;17609€|82.6423%|17.3577%|5.55112e-15%;23479.5€|86.3157%|13.6843%|-1.11022e-14%;28471.6€|89.2662%|10.7338%|5.55112e-15%;
[0(70.000000%)|6(60.000000%)];12167.5€|36.5782%|54.4218%|9%;17609€|77.0713%|22.9287%|2.77556e-15%;23479.5€|73.1367%|16.8633%|10%;28471.6€|75.6612%|24.3388%|5.55112e-15%;
[4(70.000000%)|0(60.000000%)];12167.5€|79.986%|19.014%|1%;17609€|84.2938%|13.7062%|2%;23479.5€|83.4268%|14.5732%|2%;28471.6€|89.4146%|10.5854%|9.71445e-15%;
[4(70.000000%)|4(60.000000%)];12167.5€|68.7868%|31.2132%|-5.55112e-15%;17609€|85.0158%|12.9842%|2%;23479.5€|82.7559%|13.2441%|4%;28471.6€|90.4266%|8.57337%|1%;
[4(70.000000%)|5(60.000000%)];12167.5€|86.905%|13.095%|8.32667e-15%;17609€|90.3304%|9.66958%|-1.38778e-15%;23479.5€|85.4023%|14.5977%|2.77556e-15%;28471.6€|90.3603%|9.63966%|5.55112e-15%;
[4(70.000000%)|6(60.000000%)];12167.5€|70.835%|29.165%|-5.55112e-15%;17609€|81.7758%|12.2242%|6%;23479.5€|81.5189%|18.4811%|8.32667e-15%;28471.6€|89.8854%|10.1146%|-1.66533e-14%;
[5(70.000000%)|0(60.000000%)];12167.5€|51.1108%|33.8892%|15%;17609€|84.9025%|15.0975%|-2.77556e-15%;23479.5€|70.5449%|18.4551%|11%;28471.6€|87.8968%|12.1032%|-2.77556e-15%;
[5(70.000000%)|4(60.000000%)];12167.5€|74.7786%|25.2214%|5.55112e-15%;17609€|87.0961%|11.9039%|1%;23479.5€|90.4718%|9.52816%|1.66533e-14%;28471.6€|84.2796%|12.7204%|3%;
[5(70.000000%)|5(60.000000%)];12167.5€|83.4584%|16.5416%|-1.11022e-14%;17609€|87.4698%|11.5302%|1%;23479.5€|92.0088%|7.99125%|-2.77556e-15%;28471.6€|94.1288%|5.87124%|8.32667e-15%;
[5(70.000000%)|6(60.000000%)];12167.5€|78.6226%|21.3774%|1.11022e-14%;17609€|86.9061%|13.0939%|1.38778e-14%;23479.5€|89.2165%|10.7835%|1.249e-14%;28471.6€|89.7359%|8.26409%|2%;
[6(70.000000%)|0(60.000000%)];12167.5€|60.7946%|36.2054%|3%;17609€|86.1495%|13.8505%|1.66533e-14%;23479.5€|85.7079%|14.2921%|-5.55112e-15%;28471.6€|85.301%|14.699%|1.11022e-14%;
[6(70.000000%)|4(60.000000%)];12167.5€|77.1163%|22.8837%|-8.32667e-15%;17609€|85.2644%|14.7356%|1.11022e-14%;23479.5€|84.3138%|12.6862%|3%;28471.6€|84.3844%|13.6156%|2%;
[6(70.000000%)|5(60.000000%)];12167.5€|71.0213%|28.9787%|5.55112e-15%;17609€|86.2114%|13.7886%|2.77556e-15%;23479.5€|85.7163%|14.2837%|0%;28471.6€|88.9551%|11.0449%|-4.16334e-15%;
[6(70.000000%)|6(60.000000%)];12167.5€|65.508%|32.492%|2%;17609€|85.3183%|14.6817%|0%;23479.5€|85.419%|14.581%|8.32667e-15%;28471.6€|83.2785%|16.7215%|0%;
[0(70.000000%)];12167.5€|15%|57.6757%|27.3243%;17609€|63.5898%|28.4102%|8%;23479.5€|82.5416%|17.4584%|8.32667e-15%;28471.6€|54.5646%|34.4354%|11%;
[4(70.000000%)];12167.5€|77.8781%|22.1219%|-8.32667e-15%;17609€|79.4298%|13.5702%|7%;23479.5€|87.1918%|12.8082%|2.77556e-15%;28471.6€|89.294%|10.706%|-4.16334e-15%;
[5(70.000000%)];12167.5€|71.9351%|25.0649%|3%;17609€|86.3928%|13.6072%|-2.77556e-15%;23479.5€|83.9615%|16.0385%|5.55112e-15%;28471.6€|83.1193%|14.8807%|2%;
[6(70.000000%)];12167.5€|67.415%|32.585%|0%;17609€|81.2457%|18.7543%|-1.11022e-14%;23479.5€|84.3074%|15.6926%|-5.55112e-15%;28471.6€|71.5546%|22.4454%|6%;
];12167.5€|80.4983%|19.5017%|-5.55112e-15%;17609€|84.657%|13.343%|2%;23479.5€|89.0477%|7.95232%|3%;28471.6€|89.8595%|10.1405%|1.52656e-14%;
